champion_name,region,tier,patch,position,level,win_rate,pick_rate,ban_rate,counters1_name,counters1_win_rate,counters1_games,counters2_name,counters2_win_rate,counters2_games,counters3_name,counters3_win_rate,counters3_games,counters4_name,counters4_win_rate,counters4_games,counters5_name,counters5_win_rate,counters5_games,counters6_name,counters6_win_rate,counters6_games,counters7_name,counters7_win_rate,counters7_games,counters8_name,counters8_win_rate,counters8_games,counters9_name,counters9_win_rate,counters9_games,counters10_name,counters10_win_rate,counters10_games,equip1_name,equip1_pick_rate,equip2_name,equip2_pick_rate,equip3_name,equip3_pick_rate,equip4_name,equip4_pick_rate,equip5_name,equip5_pick_rate
LOL.top.illaoi,global,silver,12.23,top,2,52.31,5.25,9.65,LOL.top.aatrox,53.52,3591,LOL.top.darius,52.7,3562,LOL.top.drmundo,49.4,3239,LOL.top.sett,52.12,3001,LOL.top.mordekaiser,44.27,2975,LOL.top.fiora,49.35,2612,LOL.top.nasus,53.43,2233,LOL.top.teemo,46.08,2220,LOL.top.garen,48.28,2208,LOL.top.jax,54.97,1930,"黑色切割者,冰脉护手,斯特拉克的挑战护手",10.54,"神圣分离者,破舰者,死亡之舞",6.25,"神圣分离者,荆棘之甲,死亡之舞",3.87,"神圣分离者,荆棘之甲,振奋盔甲",3.36,"神圣分离者,破舰者,斯特拉克的挑战护手",2.86
LOL.top.illaoi,global,all,12.22,top,2,52.33,4.83,8.08,LOL.top.aatrox,53.36,32361,LOL.top.darius,53.24,26648,LOL.top.sett,52.97,25681,LOL.top.mordekaiser,46.46,25217,LOL.top.fiora,50.77,24057,LOL.top.nasus,52.39,18954,LOL.top.jax,54.87,17751,LOL.top.teemo,46.39,17017,LOL.top.garen,49.76,16557,LOL.top.ksante,57.7,14843,"神圣分离者,破舰者,死亡之舞",7.51,"黑色切割者,冰脉护手,斯特拉克的挑战护手",5.32,"神圣分离者,荆棘之甲,死亡之舞",3.79,"神圣分离者,破舰者,斯特拉克的挑战护手",3.04,"神圣分离者,荆棘之甲,振奋盔甲",2.76
LOL.top.illaoi,global,diamond,12.22,top,2,51.08,2.89,1.61,LOL.top.aatrox,50.64,622,LOL.top.ksante,54.07,492,LOL.top.fiora,51.83,436,LOL.top.mordekaiser,47.98,321,LOL.top.camille,49.84,313,LOL.top.darius,49.84,311,LOL.top.riven,46.84,269,LOL.top.jax,46.18,262,LOL.top.sett,53.94,254,LOL.top.gangplank,49.8,245,"黑色切割者,冰脉护手,斯特拉克的挑战护手",11.75,"神圣分离者,破舰者,死亡之舞",10.53,"女神之泪,冰脉护手,破舰者,末日寒冬",4.59,"神圣分离者,破舰者,斯特拉克的挑战护手",4.33,"神圣分离者,斯特拉克的挑战护手,死亡之舞",3.71
LOL.top.illaoi,global,platinum,12.22,top,2,51.66,3.68,3.17,LOL.top.aatrox,52.38,2858,LOL.top.fiora,48.14,2258,LOL.top.ksante,54.45,1787,LOL.top.darius,51.31,1643,LOL.top.mordekaiser,45.28,1537,LOL.top.sett,52.97,1516,LOL.top.gangplank,50.75,1401,LOL.top.jax,52.53,1344,LOL.top.camille,52.38,1260,LOL.top.sion,57.91,1157,"黑色切割者,冰脉护手,斯特拉克的挑战护手",8.26,"神圣分离者,破舰者,死亡之舞",8.11,"女神之泪,冰脉护手,破舰者,末日寒冬",3.97,"神圣分离者,破舰者,斯特拉克的挑战护手",3.67,"神圣分离者,斯特拉克的挑战护手,死亡之舞",3.1
LOL.top.illaoi,global,gold,12.22,top,2,52.52,4.27,5.3,LOL.top.aatrox,51.37,6539,LOL.top.fiora,51.06,4980,LOL.top.darius,53.33,4648,LOL.top.sett,52.37,4071,LOL.top.mordekaiser,45.57,4066,LOL.top.jax,56.43,3420,LOL.top.ksante,59.67,3370,LOL.top.nasus,53.1,3292,LOL.top.gangplank,49.82,3095,LOL.top.sion,54.26,2584,"神圣分离者,破舰者,死亡之舞",8.34,"黑色切割者,冰脉护手,斯特拉克的挑战护手",6.11,"神圣分离者,破舰者,斯特拉克的挑战护手",3.33,"神圣分离者,斯特拉克的挑战护手,死亡之舞",2.84,"神圣分离者,荆棘之甲,死亡之舞",2.75
LOL.top.illaoi,global,silver,12.22,top,1,52.9,5.17,9.3,LOL.top.aatrox,54.6,7410,LOL.top.darius,54.08,6518,LOL.top.sett,53.31,6173,LOL.top.mordekaiser,46.07,5896,LOL.top.fiora,51.69,5521,LOL.top.nasus,53.03,4969,LOL.top.teemo,46.69,4633,LOL.top.jax,55.81,4216,LOL.top.garen,49.91,4007,LOL.top.ksante,60.33,3234,"神圣分离者,破舰者,死亡之舞",8.5,"黑色切割者,冰脉护手,斯特拉克的挑战护手",5.52,"神圣分离者,荆棘之甲,死亡之舞",4.46,"神圣分离者,破舰者,斯特拉克的挑战护手",3.44,"神圣分离者,荆棘之甲,振奋盔甲",3.42
LOL.top.illaoi,global,all,12.21,top,2,51.81,4.15,7.33,LOL.top.aatrox,54.17,26186,LOL.top.darius,52.13,23519,LOL.top.sett,51.34,20918,LOL.top.ksante,59.5,20783,LOL.top.mordekaiser,45.97,19974,LOL.top.nasus,50.2,17569,LOL.top.garen,48.36,15919,LOL.top.fiora,51.28,12794,LOL.top.jax,53.85,11800,LOL.top.teemo,46.47,10833,"神圣分离者,破舰者,死亡之舞",11.52,"黑色切割者,冰脉护手,斯特拉克的挑战护手",5.05,"神圣分离者,荆棘之甲,死亡之舞",4.96,"神圣分离者,破舰者,斯特拉克的挑战护手",3.97,"神圣分离者,破舰者,荆棘之甲",3.59
LOL.top.illaoi,global,diamond,12.21,top,3,50.6,2.33,1.35,LOL.top.aatrox,53.81,578,LOL.top.ksante,55.22,460,LOL.top.darius,46.17,379,LOL.top.camille,52.09,311,LOL.top.ornn,51.77,311,LOL.top.fiora,45.27,296,LOL.top.mordekaiser,45.62,274,LOL.top.shen,50.94,265,LOL.top.sett,52.53,257,LOL.top.jax,48.22,197,"神圣分离者,破舰者,死亡之舞",15.69,"黑色切割者,冰脉护手,斯特拉克的挑战护手",14.97,"神圣分离者,破舰者,斯特拉克的挑战护手",6.15,"神圣分离者,黑色切割者,死亡之舞",3.96,"神圣分离者,斯特拉克的挑战护手,死亡之舞",3.71
LOL.top.illaoi,global,platinum,12.21,top,2,51.47,2.94,2.72,LOL.top.aatrox,50.59,2109,LOL.top.ksante,58.83,2016,LOL.top.darius,50.35,1561,LOL.top.sett,50.6,1158,LOL.top.mordekaiser,45.09,1151,LOL.top.fiora,50.7,1136,LOL.top.nasus,47.76,982,LOL.top.ornn,52.14,842,LOL.top.shen,52.62,840,LOL.top.camille,50.91,823,"神圣分离者,破舰者,死亡之舞",14.3,"黑色切割者,冰脉护手,斯特拉克的挑战护手",7.79,"神圣分离者,破舰者,斯特拉克的挑战护手",5.48,"神圣分离者,斯特拉克的挑战护手,死亡之舞",4.7,"破舰者,神圣分离者,死亡之舞",3.45
LOL.top.illaoi,global,gold,12.21,top,3,51.88,3.62,4.85,LOL.top.aatrox,53.71,5040,LOL.top.ksante,59.6,4396,LOL.top.darius,51.13,4109,LOL.top.sett,50.75,3133,LOL.top.mordekaiser,45.61,3028,LOL.top.nasus,48.8,3012,LOL.top.garen,46.27,2505,LOL.top.fiora,51.69,2401,LOL.top.jax,54.19,2030,LOL.top.ornn,51.52,1968,"神圣分离者,破舰者,死亡之舞",12.63,"黑色切割者,冰脉护手,斯特拉克的挑战护手",5.74,"神圣分离者,破舰者,斯特拉克的挑战护手",4.61,"神圣分离者,斯特拉克的挑战护手,死亡之舞",3.96,"神圣分离者,荆棘之甲,死亡之舞",3.56
LOL.top.illaoi,global,silver,12.21,top,2,52.36,4.6,8.63,LOL.top.aatrox,54.24,6375,LOL.top.darius,53.29,6163,LOL.top.sett,52.1,5465,LOL.top.ksante,60.3,5189,LOL.top.mordekaiser,46.0,5128,LOL.top.nasus,51.45,4894,LOL.top.garen,49.99,4419,LOL.top.fiora,51.97,3277,LOL.top.teemo,45.44,3037,LOL.top.jax,53.53,3002,"神圣分离者,破舰者,死亡之舞",11.9,"神圣分离者,荆棘之甲,死亡之舞",5.58,"黑色切割者,冰脉护手,斯特拉克的挑战护手",4.65,"神圣分离者,破舰者,荆棘之甲",4.17,"神圣分离者,荆棘之甲,振奋盔甲",4.15
LOL.top.zac,global,all,12.23,jungle,3,51.51,3.6,1.43,LOL.top.sylas,54.04,12808,LOL.top.masteryi,50.89,9369,LOL.top.kayn,51.06,9020,LOL.top.leesin,56.25,8880,LOL.top.hecarim,50.62,8823,LOL.top.udyr,50.4,8821,LOL.top.ekko,50.32,8375,LOL.top.lillia,45.33,8101,LOL.top.warwick,50.29,7861,LOL.top.diana,49.55,7491,"千变者贾修,日炎圣盾,恶魔之拥",18.33,"千变者贾修,日炎圣盾,振奋盔甲",8.95,"千变者贾修,恶魔之拥,日炎圣盾",6.2,"千变者贾修,日炎圣盾,荆棘之甲",6.12,"日炎圣盾,千变者贾修,恶魔之拥",5.87
LOL.top.zac,global,all,12.23,top,3,52.79,0.97,0.38,LOL.top.aatrox,51.18,3529,LOL.top.drmundo,50.47,3075,LOL.top.fiora,48.36,2531,LOL.top.gangplank,51.97,2380,LOL.top.sett,51.57,2300,LOL.top.darius,52.26,2216,LOL.top.mordekaiser,49.76,2094,LOL.top.ksante,54.13,2071,LOL.top.irelia,54.59,1799,LOL.top.jax,56.5,1692,"千变者贾修,日炎圣盾,恶魔之拥",14.34,"日炎圣盾,千变者贾修,恶魔之拥",12.69,"千变者贾修,日炎圣盾,振奋盔甲",9.22,"千变者贾修,恶魔之拥,日炎圣盾",5.89,"日炎圣盾,千变者贾修,振奋盔甲",5.49
LOL.top.zac,global,all,12.23,support,4,52.15,0.68,0.27,LOL.top.lux,51.62,3309,LOL.top.blitzcrank,56.24,2212,LOL.top.yuumi,56.5,2193,LOL.top.thresh,52.05,1729,LOL.top.lulu,49.66,1605,LOL.top.nami,48.53,1494,LOL.top.morgana,48.85,1429,LOL.top.pyke,50.39,1409,LOL.top.xerath,53.93,1335,LOL.top.nautilus,54.88,1261,"千变者贾修,日炎圣盾,振奋盔甲",15.13,"千变者贾修,日炎圣盾,荆棘之甲",14.37,"千变者贾修,日炎圣盾,恶魔之拥",10.65,"千变者贾修,振奋盔甲,日炎圣盾",3.45,"辉耀美德,日炎圣盾,振奋盔甲",3.01
LOL.top.zac,global,diamond,12.23,jungle,1,52.0,4.67,2.82,LOL.top.sylas,54.24,507,LOL.top.ekko,51.93,389,LOL.top.hecarim,47.94,340,LOL.top.leesin,57.76,322,LOL.top.lillia,46.54,318,LOL.top.graves,50.0,306,LOL.top.kindred,56.18,267,LOL.top.kayn,49.04,261,LOL.top.udyr,51.35,259,LOL.top.viego,58.8,250,"千变者贾修,日炎圣盾,恶魔之拥",16.78,"日炎圣盾,千变者贾修,恶魔之拥",9.92,"千变者贾修,恶魔之拥,日炎圣盾",7.64,"千变者贾修,日炎圣盾,振奋盔甲",7.16,"千变者贾修,日炎圣盾,荆棘之甲",5.94
LOL.top.zac,global,diamond,12.23,top,1,54.09,1.47,0.89,LOL.top.ksante,50.0,158,LOL.top.aatrox,50.96,157,LOL.top.gangplank,54.4,125,LOL.top.fiora,58.06,124,LOL.top.drmundo,56.1,123,LOL.top.irelia,59.0,100,LOL.top.camille,51.65,91,LOL.top.darius,51.14,88,LOL.top.mordekaiser,45.07,71,LOL.top.sett,50.7,71,"日炎圣盾,千变者贾修,恶魔之拥",18.04,"千变者贾修,日炎圣盾,恶魔之拥",12.68,"千变者贾修,恶魔之拥,日炎圣盾",11.79,"日炎圣盾,千变者贾修,荆棘之甲",10.89,"千变者贾修,日炎圣盾,振奋盔甲",8.39
LOL.top.zac,global,diamond,12.23,support,5,49.42,0.85,0.53,LOL.top.nami,53.49,86,LOL.top.yuumi,59.04,83,LOL.top.lulu,39.74,78,LOL.top.thresh,46.15,78,LOL.top.blitzcrank,48.68,76,LOL.top.karma,47.22,72,LOL.top.lux,46.15,65,LOL.top.pyke,51.67,60,LOL.top.soraka,47.46,59,LOL.top.janna,47.17,53,"千变者贾修,日炎圣盾,振奋盔甲",50.0,"千变者贾修,日炎圣盾,荆棘之甲",50.0
LOL.top.zac,global,diamond,12.23,mid,1,55.01,0.57,0.35,LOL.top.zed,55.07,69,LOL.top.katarina,62.5,56,LOL.top.akali,51.06,47,LOL.top.sylas,68.29,41,LOL.top.irelia,60.0,40,LOL.top.yone,50.0,38,LOL.top.kassadin,43.24,37,LOL.top.viktor,54.05,37,LOL.top.syndra,51.35,37,,,,"千变者贾修,日炎圣盾,恶魔之拥",35.71,"日炎圣盾,千变者贾修,恶魔之拥",20.41,"日炎圣盾,千变者贾修,荆棘之甲",8.16,"千变者贾修,恶魔之拥,日炎圣盾",7.14,"千变者贾修,日炎圣盾,荆棘之甲",5.1
LOL.top.zac,global,platinum,12.23,jungle,2,51.8,4.36,2.21,LOL.top.sylas,54.27,1465,LOL.top.hecarim,53.79,1082,LOL.top.leesin,55.64,1073,LOL.top.ekko,49.39,1071,LOL.top.udyr,52.8,1000,LOL.top.kayn,50.57,969,LOL.top.lillia,45.08,965,LOL.top.diana,50.4,873,LOL.top.graves,50.12,868,LOL.top.masteryi,50.37,808,"千变者贾修,日炎圣盾,恶魔之拥",18.08,"千变者贾修,日炎圣盾,振奋盔甲",8.73,"千变者贾修,恶魔之拥,日炎圣盾",7.65,"日炎圣盾,千变者贾修,恶魔之拥",7.36,"千变者贾修,日炎圣盾,荆棘之甲",6.17
LOL.top.zac,global,platinum,12.23,top,3,52.38,1.26,0.64,LOL.top.aatrox,48.85,520,LOL.top.gangplank,55.53,443,LOL.top.ksante,53.99,376,LOL.top.drmundo,53.39,369,LOL.top.fiora,48.49,332,LOL.top.irelia,51.82,247,LOL.top.camille,46.69,242,LOL.top.mordekaiser,56.65,233,LOL.top.darius,54.87,226,LOL.top.sett,55.0,220,"日炎圣盾,千变者贾修,恶魔之拥",17.02,"千变者贾修,日炎圣盾,恶魔之拥",15.64,"千变者贾修,日炎圣盾,振奋盔甲",9.14,"千变者贾修,恶魔之拥,日炎圣盾",7.73,"日炎圣盾,千变者贾修,振奋盔甲",5.47
LOL.top.zac,global,platinum,12.23,support,4,51.72,0.88,0.44,LOL.top.blitzcrank,55.87,281,LOL.top.lux,53.21,280,LOL.top.thresh,50.19,259,LOL.top.yuumi,61.24,258,LOL.top.lulu,56.28,247,LOL.top.karma,54.79,219,LOL.top.nami,53.52,213,LOL.top.pyke,49.74,193,LOL.top.amumu,55.28,161,LOL.top.nautilus,50.67,150,"千变者贾修,日炎圣盾,振奋盔甲",22.14,"千变者贾修,日炎圣盾,荆棘之甲",19.29,"千变者贾修,日炎圣盾,恶魔之拥",11.79,"千变者贾修,荆棘之甲,振奋盔甲",5.71,"千变者贾修,恶魔之拥,日炎圣盾",3.93
LOL.top.zac,global,gold,12.23,jungle,3,51.52,3.88,1.56,LOL.top.sylas,54.04,2920,LOL.top.udyr,50.16,2135,LOL.top.leesin,55.05,2049,LOL.top.lillia,46.71,1963,LOL.top.hecarim,52.24,1939,LOL.top.ekko,47.4,1903,LOL.top.kayn,50.96,1762,LOL.top.masteryi,51.99,1706,LOL.top.diana,48.62,1699,LOL.top.mordekaiser,45.72,1612,"千变者贾修,日炎圣盾,恶魔之拥",19.09,"千变者贾修,日炎圣盾,振奋盔甲",9.93,"千变者贾修,日炎圣盾,荆棘之甲",6.91,"千变者贾修,恶魔之拥,日炎圣盾",6.67,"日炎圣盾,千变者贾修,恶魔之拥",6.29
LOL.top.zac,global,gold,12.23,top,4,52.16,1.11,0.44,LOL.top.aatrox,51.17,811,LOL.top.drmundo,49.87,744,LOL.top.gangplank,50.62,648,LOL.top.fiora,45.87,593,LOL.top.ksante,57.0,500,LOL.top.darius,49.8,490,LOL.top.sett,49.28,487,LOL.top.mordekaiser,49.53,428,LOL.top.irelia,52.74,402,LOL.top.jax,55.95,395,"日炎圣盾,千变者贾修,恶魔之拥",15.08,"千变者贾修,日炎圣盾,恶魔之拥",14.76,"千变者贾修,日炎圣盾,振奋盔甲",10.16,"千变者贾修,恶魔之拥,日炎圣盾",6.02,"日炎圣盾,千变者贾修,振奋盔甲",5.92
LOL.top.zac,global,gold,12.23,support,4,52.03,0.77,0.31,LOL.top.lux,50.8,691,LOL.top.blitzcrank,54.97,533,LOL.top.yuumi,54.61,456,LOL.top.thresh,52.15,418,LOL.top.lulu,50.25,408,LOL.top.xerath,53.45,348,LOL.top.nami,43.11,341,LOL.top.pyke,50.0,324,LOL.top.morgana,42.07,290,LOL.top.karma,54.38,274,"千变者贾修,日炎圣盾,振奋盔甲",18.88,"千变者贾修,日炎圣盾,荆棘之甲",16.03,"千变者贾修,日炎圣盾,恶魔之拥",11.39,"辉耀美德,日炎圣盾,振奋盔甲",3.8,"千变者贾修,振奋盔甲,日炎圣盾",3.61
LOL.top.zac,global,silver,12.23,jungle,3,51.78,3.5,1.1,LOL.top.sylas,54.82,2448,LOL.top.masteryi,50.7,1935,LOL.top.warwick,49.28,1747,LOL.top.kayn,50.66,1745,LOL.top.udyr,51.31,1676,LOL.top.leesin,57.76,1598,LOL.top.shaco,53.99,1543,LOL.top.hecarim,50.52,1542,LOL.top.ekko,51.98,1493,LOL.top.lillia,43.65,1473,"千变者贾修,日炎圣盾,恶魔之拥",21.13,"千变者贾修,日炎圣盾,振奋盔甲",10.67,"千变者贾修,日炎圣盾,荆棘之甲",7.11,"千变者贾修,恶魔之拥,日炎圣盾",6.42,"日炎圣盾,千变者贾修,恶魔之拥",5.75
LOL.top.zac,global,silver,12.23,top,3,53.63,0.88,0.28,LOL.top.aatrox,52.87,575,LOL.top.drmundo,48.59,566,LOL.top.sett,50.0,464,LOL.top.darius,53.02,430,LOL.top.fiora,46.8,406,LOL.top.mordekaiser,43.0,393,LOL.top.nasus,57.1,359,LOL.top.jax,57.58,330,LOL.top.teemo,55.35,327,LOL.top.irelia,54.09,318,"千变者贾修,日炎圣盾,恶魔之拥",17.7,"日炎圣盾,千变者贾修,恶魔之拥",12.85,"千变者贾修,日炎圣盾,振奋盔甲",11.11,"千变者贾修,恶魔之拥,日炎圣盾",6.13,"日炎圣盾,千变者贾修,振奋盔甲",6.13
LOL.top.zac,global,silver,12.23,support,3,53.4,0.66,0.2,LOL.top.lux,52.61,766,LOL.top.blitzcrank,57.77,386,LOL.top.yuumi,54.67,364,LOL.top.morgana,51.46,309,LOL.top.thresh,48.52,305,LOL.top.xerath,59.04,293,LOL.top.brand,50.38,260,LOL.top.lulu,50.19,257,LOL.top.swain,44.84,252,LOL.top.pyke,56.0,250,"千变者贾修,日炎圣盾,振奋盔甲",20.02,"千变者贾修,日炎圣盾,荆棘之甲",19.65,"千变者贾修,日炎圣盾,恶魔之拥",14.37,"千变者贾修,振奋盔甲,日炎圣盾",3.99,"日炎圣盾,千变者贾修,振奋盔甲",3.24
LOL.top.zac,global,all,12.22,jungle,4,47.39,2.81,1.25,LOL.top.hecarim,45.51,15694,LOL.top.kayn,46.48,15294,LOL.top.masteryi,47.2,13971,LOL.top.leesin,51.57,13270,LOL.top.graves,48.29,12809,LOL.top.viego,49.59,12703,LOL.top.ekko,44.84,12355,LOL.top.udyr,46.0,10254,LOL.top.warwick,46.55,9812,LOL.top.shaco,50.59,9112,"千变者贾修,日炎圣盾,恶魔之拥",15.68,"千变者贾修,日炎圣盾,振奋盔甲",9.12,"千变者贾修,日炎圣盾,荆棘之甲",5.99,"千变者贾修,恶魔之拥,日炎圣盾",4.13,"日炎圣盾,千变者贾修,恶魔之拥",3.57
LOL.top.zac,global,all,12.22,top,5,50.33,0.55,0.25,LOL.top.aatrox,48.42,4273,LOL.top.fiora,46.58,3130,LOL.top.sett,50.26,2489,LOL.top.darius,49.02,2289,LOL.top.jax,52.09,2175,LOL.top.ksante,50.97,2005,LOL.top.nasus,48.66,1897,LOL.top.mordekaiser,45.17,1873,LOL.top.camille,50.71,1767,LOL.top.gangplank,48.79,1740,"心之钢,日炎圣盾,振奋盔甲",10.83,"千变者贾修,日炎圣盾,振奋盔甲",7.55,"千变者贾修,日炎圣盾,恶魔之拥",6.77,"心之钢,日炎圣盾,恶魔之拥",6.76,"心之钢,日炎圣盾,荆棘之甲",5.85
LOL.top.zac,global,all,12.22,support,5,49.72,0.52,0.23,LOL.top.lux,48.28,4138,LOL.top.blitzcrank,53.15,3249,LOL.top.yuumi,52.25,2823,LOL.top.thresh,50.56,2480,LOL.top.nami,44.3,2221,LOL.top.lulu,49.51,2052,LOL.top.pyke,51.99,2039,LOL.top.morgana,44.77,2035,LOL.top.xerath,48.84,1904,LOL.top.nautilus,53.7,1894,"千变者贾修,日炎圣盾,振奋盔甲",12.26,"千变者贾修,日炎圣盾,荆棘之甲",11.86,"千变者贾修,日炎圣盾,恶魔之拥",7.26,"心之钢,日炎圣盾,振奋盔甲",4.02,"日炎圣盾,千变者贾修,振奋盔甲",3.31
LOL.top.zac,global,diamond,12.22,jungle,4,47.28,3.0,2.17,LOL.top.hecarim,43.14,510,LOL.top.graves,50.88,452,LOL.top.ekko,47.74,442,LOL.top.viego,52.2,364,LOL.top.leesin,49.56,343,LOL.top.kayn,46.36,343,LOL.top.khazix,46.58,307,LOL.top.wukong,39.26,298,LOL.top.sylas,58.16,282,LOL.top.lillia,43.02,265,"千变者贾修,日炎圣盾,恶魔之拥",16.49,"千变者贾修,日炎圣盾,振奋盔甲",9.26,"千变者贾修,日炎圣盾,荆棘之甲",6.79,"千变者贾修,恶魔之拥,日炎圣盾",5.84,"日炎圣盾,千变者贾修,恶魔之拥",5.49
LOL.top.zac,global,diamond,12.22,top,4,51.01,0.82,0.59,LOL.top.aatrox,43.65,197,LOL.top.ksante,46.15,130,LOL.top.fiora,49.19,124,LOL.top.camille,48.72,117,LOL.top.jax,48.84,86,LOL.top.darius,56.79,81,LOL.top.renekton,54.17,72,LOL.top.riven,55.07,69,LOL.top.irelia,58.82,68,LOL.top.gangplank,52.24,67,"心之钢,日炎圣盾,恶魔之拥",12.22,"千变者贾修,日炎圣盾,振奋盔甲",9.26,"心之钢,日炎圣盾,振奋盔甲",8.89,"千变者贾修,日炎圣盾,荆棘之甲",7.78,"千变者贾修,日炎圣盾,恶魔之拥",7.04
LOL.top.zac,global,diamond,12.22,support,5,47.07,0.7,0.51,LOL.top.yuumi,53.15,143,LOL.top.karma,40.16,127,LOL.top.thresh,46.96,115,LOL.top.nami,33.63,113,LOL.top.blitzcrank,55.36,112,LOL.top.janna,36.36,99,LOL.top.pyke,58.33,96,LOL.top.lulu,47.87,94,LOL.top.lux,42.5,80,LOL.top.nautilus,38.46,78,"海克斯科技火箭腰带,虚空之杖,灭世者的死亡之帽",28.0,"千变者贾修,日炎圣盾,荆棘之甲",24.0,"千变者贾修,日炎圣盾,恶魔之拥",16.0,"暗夜收割者,影焰,女妖面纱",8.0,"千变者贾修,荆棘之甲,日炎圣盾",8.0
LOL.top.zac,global,platinum,12.22,jungle,4,46.93,3.18,2.04,LOL.top.hecarim,44.81,2042,LOL.top.graves,48.56,1594,LOL.top.leesin,52.41,1574,LOL.top.ekko,42.64,1555,LOL.top.kayn,44.28,1452,LOL.top.viego,49.63,1338,LOL.top.udyr,49.11,1236,LOL.top.masteryi,46.61,1165,LOL.top.sylas,51.43,976,LOL.top.khazix,45.67,935,"千变者贾修,日炎圣盾,恶魔之拥",16.29,"千变者贾修,日炎圣盾,振奋盔甲",9.02,"千变者贾修,日炎圣盾,荆棘之甲",6.41,"千变者贾修,恶魔之拥,日炎圣盾",5.62,"日炎圣盾,千变者贾修,恶魔之拥",4.16
LOL.top.zac,global,platinum,12.22,top,5,49.63,0.68,0.43,LOL.top.aatrox,48.08,574,LOL.top.fiora,44.61,464,LOL.top.ksante,47.59,290,LOL.top.gangplank,43.97,282,LOL.top.camille,51.81,276,LOL.top.jax,56.09,271,LOL.top.sett,48.21,224,LOL.top.darius,44.59,222,LOL.top.irelia,55.9,195,LOL.top.mordekaiser,46.81,188,"心之钢,日炎圣盾,振奋盔甲",11.89,"千变者贾修,日炎圣盾,恶魔之拥",10.87,"千变者贾修,日炎圣盾,振奋盔甲",9.39,"心之钢,日炎圣盾,恶魔之拥",9.13,"心之钢,日炎圣盾,荆棘之甲",6.43
LOL.top.zac,global,platinum,12.22,support,5,48.14,0.66,0.41,LOL.top.blitzcrank,52.75,436,LOL.top.thresh,47.58,372,LOL.top.yuumi,46.69,362,LOL.top.nami,41.19,335,LOL.top.lux,46.5,314,LOL.top.lulu,52.54,276,LOL.top.pyke,51.88,266,LOL.top.karma,43.64,236,LOL.top.nautilus,50.42,236,LOL.top.xerath,50.23,221,"千变者贾修,日炎圣盾,振奋盔甲",19.24,"千变者贾修,日炎圣盾,荆棘之甲",18.61,"千变者贾修,恶魔之拥,日炎圣盾",10.09,"千变者贾修,日炎圣盾,恶魔之拥",9.46,"辉耀美德,日炎圣盾,振奋盔甲",6.62
LOL.top.zac,global,gold,12.22,jungle,4,47.22,3.03,1.47,LOL.top.hecarim,44.47,3641,LOL.top.kayn,46.23,3286,LOL.top.leesin,52.12,3208,LOL.top.graves,49.87,3072,LOL.top.ekko,45.49,2902,LOL.top.viego,49.19,2728,LOL.top.masteryi,48.4,2694,LOL.top.udyr,44.27,2523,LOL.top.shaco,49.74,2095,LOL.top.mordekaiser,37.94,2011,"千变者贾修,日炎圣盾,恶魔之拥",16.56,"千变者贾修,日炎圣盾,振奋盔甲",9.86,"千变者贾修,日炎圣盾,荆棘之甲",6.7,"千变者贾修,恶魔之拥,日炎圣盾",4.52,"日炎圣盾,千变者贾修,恶魔之拥",3.77
LOL.top.zac,global,gold,12.22,top,5,50.03,0.64,0.31,LOL.top.aatrox,48.15,1026,LOL.top.fiora,45.6,807,LOL.top.sett,49.39,575,LOL.top.darius,45.19,551,LOL.top.ksante,51.42,527,LOL.top.gangplank,48.48,493,LOL.top.jax,56.12,474,LOL.top.nasus,55.21,451,LOL.top.irelia,52.22,427,LOL.top.camille,51.18,422,"心之钢,日炎圣盾,振奋盔甲",12.92,"千变者贾修,日炎圣盾,振奋盔甲",8.35,"心之钢,日炎圣盾,恶魔之拥",7.19,"千变者贾修,日炎圣盾,恶魔之拥",6.95,"心之钢,日炎圣盾,荆棘之甲",6.21
LOL.top.zac,global,gold,12.22,support,5,49.65,0.62,0.29,LOL.top.lux,46.2,933,LOL.top.blitzcrank,50.96,781,LOL.top.yuumi,52.18,619,LOL.top.thresh,50.41,611,LOL.top.nami,46.14,583,LOL.top.xerath,49.4,579,LOL.top.lulu,49.73,549,LOL.top.pyke,46.57,496,LOL.top.karma,51.11,452,LOL.top.morgana,44.16,428,"千变者贾修,日炎圣盾,振奋盔甲",15.17,"千变者贾修,日炎圣盾,荆棘之甲",15.17,"千变者贾修,日炎圣盾,恶魔之拥",6.41,"千变者贾修,恶魔之拥,日炎圣盾",4.38,"心之钢,日炎圣盾,振奋盔甲",3.99
LOL.top.zac,global,silver,12.22,jungle,4,47.65,2.8,0.96,LOL.top.kayn,45.68,3330,LOL.top.masteryi,47.75,3200,LOL.top.hecarim,48.1,2971,LOL.top.viego,48.34,2646,LOL.top.leesin,52.52,2601,LOL.top.graves,47.74,2539,LOL.top.ekko,45.17,2424,LOL.top.warwick,45.88,2280,LOL.top.shaco,50.97,2219,LOL.top.udyr,44.94,2047,"千变者贾修,日炎圣盾,恶魔之拥",17.25,"千变者贾修,日炎圣盾,振奋盔甲",10.66,"千变者贾修,日炎圣盾,荆棘之甲",6.62,"千变者贾修,恶魔之拥,日炎圣盾",4.02,"日炎圣盾,千变者贾修,恶魔之拥",3.7
